Name,Class,Probability
Negative_5606,Non-Allergen,0.0
Negative_5607,Non-Allergen,0.0
Negative_5609,Non-Allergen,0.0
Positive_5611,Non-Allergen,0.134
Negative_5613,Non-Allergen,0.032
Negative_5614,Non-Allergen,0.0
Negative_5616,Non-Allergen,0.0
Negative_5618,Non-Allergen,0.005
Negative_5621,Non-Allergen,0.0
Negative_5622,Allergen,0.999
Positive_5623,Non-Allergen,0.0
Negative_5624,Non-Allergen,0.0
Negative_5625,Non-Allergen,0.0
Negative_5626,Non-Allergen,0.0
Negative_5627,Non-Allergen,0.001
Negative_5628,Non-Allergen,0.0
Positive_5629,Allergen,0.793
Negative_5630,Non-Allergen,0.0
Negative_5632,Non-Allergen,0.0
Negative_5634,Non-Allergen,0.0
Positive_5635,Non-Allergen,0.0
Negative_5636,Non-Allergen,0.0
Negative_5637,Non-Allergen,0.0
Negative_5638,Non-Allergen,0.0
Negative_5639,Non-Allergen,0.0
Negative_5640,Non-Allergen,0.0
Negative_5642,Non-Allergen,0.0
Negative_5643,Non-Allergen,0.0
Negative_5644,Non-Allergen,0.0
Negative_5645,Non-Allergen,0.0
Negative_5646,Non-Allergen,0.0
Negative_5648,Non-Allergen,0.0
Negative_5649,Non-Allergen,0.0
Negative_5650,Non-Allergen,0.0
Negative_5651,Non-Allergen,0.0
Negative_5652,Non-Allergen,0.145
Negative_5654,Non-Allergen,0.0
Negative_5656,Non-Allergen,0.0
Negative_5657,Non-Allergen,0.0
Negative_5658,Non-Allergen,0.0
Negative_5661,Non-Allergen,0.0
Negative_5662,Non-Allergen,0.0
Negative_5663,Non-Allergen,0.0
Negative_5664,Non-Allergen,0.0
Positive_5665,Allergen,0.985
Negative_5667,Non-Allergen,0.0
Negative_5668,Non-Allergen,0.0
Negative_5669,Non-Allergen,0.0
Negative_5670,Non-Allergen,0.0
